5465.txt		0.06008417681261084
1531.txt		0.06008417681261084
5463.txt		0.06008417681261084
7816.txt		0.06008417681261084
7056.txt		0.06008417681261084
9425.txt		0.06008417681261084
7729.txt		0.06008417681261084
7083.txt		0.06008417681261084
7763.txt		0.06008417681261084
1555.txt		0.06008417681261084
7725.txt		0.06008417681261084
9374.txt		0.06008417681261084
1552.txt		0.06008417681261084
6076.txt		0.06008417681261084
3182.txt		0.06008417681261084
7040.txt		0.06008417681261084
9370.txt		0.06008417681261084
9364.txt		0.06008417681261084
7712.txt		0.06008417681261084
9286.txt		0.06008417681261084
