6886.txt		0.053736464555056686
6775.txt		0.053736464555056686
2188.txt		0.05373646162988713
2042.txt		0.05373646162988713
6920.txt		0.05373646162988713
9695.txt		0.05373644711401306
1831.txt		0.05373644711401306
9677.txt		0.05373644711401306
5553.txt		0.05373644711401306
7869.txt		0.05373644711401306
7892.txt		0.05373644711401306
9466.txt		0.05373644711401306
5523.txt		0.05373644711401306
7725.txt		0.05373644711401306
7704.txt		0.05373644711401306
8945.txt		0.05373644711401306
1049.txt		0.05373644711401306
2657.txt		0.05373644711401306
6866.txt		0.053343273265775815
6978.txt		0.05318579372566371
5711.txt		0.05276259732445781
1905.txt		0.05265614856069288
7200.txt		0.05265614856069288
7816.txt		0.05265614856069288
6950.txt		0.05265614856069288
2909.txt		0.05265614856069288
6908.txt		0.0522992268727856
6893.txt		0.0522992268727856
2871.txt		0.0522992268727856
2777.txt		0.0522992268727856
1317.txt		0.052051990220932036
5562.txt		0.0512492010316414
5555.txt		0.0512492010316414
2173.txt		0.05124537659169611
5540.txt		0.05124537659169611
3305.txt		0.05124537659169611
5463.txt		0.05124537659169611
521.txt		0.05079295026197312
5197.txt		0.05079295026197312
6796.txt		0.05079295026197312
5274.txt		0.05078174585386308
6952.txt		0.049850743713050455
6876.txt		0.049850743713050455
1452.txt		0.048976146632644546
1446.txt		0.048976146632644546
4034.txt		0.048759862925097
6949.txt		0.048759862925097
8895.txt		0.048759862925097
6784.txt		0.04785406219138603
430.txt		0.04745194937322912
2958.txt		0.04745194937322912
5275.txt		0.0474355384782578
6896.txt		0.0474355384782578
5771.txt		0.04711483506430371
6524.txt		0.04711483506430371
5090.txt		0.04510376880660534
7056.txt		0.04508971318791945
719.txt		0.04345797074720186
6930.txt		0.04226838695967025
6919.txt		0.04226838695967025
7119.txt		0.04067555821615104
493.txt		0.040553021545490245
5956.txt		0.040553021545490245
7104.txt		0.040553021545490245
7140.txt		0.040553021545490245
7763.txt		0.040553021545490245
9374.txt		0.040553021545490245
9370.txt		0.040553021545490245
6626.txt		0.040553021545490245
4880.txt		0.040553021545490245
6441.txt		0.040553021545490245
6076.txt		0.04055302154549024
2229.txt		0.04055302154549024
610.txt		0.04055302154549024
600.txt		0.04055302154549024
6068.txt		0.04055302154549024
4453.txt		0.04055302154549024
2206.txt		0.04055302154549024
6062.txt		0.04055302154549024
3835.txt		0.04055302154549024
584.txt		0.04055302154549024
2195.txt		0.04055302154549024
542.txt		0.04055302154549024
7684.txt		0.04055302154549024
4416.txt		0.04055302154549024
433.txt		0.04055302154549024
3754.txt		0.04055302154549024
465.txt		0.04055302154549024
426.txt		0.04055302154549024
3789.txt		0.04055302154549024
5929.txt		0.04055302154549024
5927.txt		0.04055302154549024
7633.txt		0.04055302154549024
4258.txt		0.04055302154549024
3729.txt		0.04055302154549024
4253.txt		0.04055302154549024
4211.txt		0.04055302154549024
5820.txt		0.04055302154549024
8212.txt		0.04055302154549024
343.txt		0.04055302154549024
