5181.txt		0.10599978800063589
9111.txt		0.10599978800063589
500.txt		0.10599978800063589
5928.txt		0.10599978800063589
8643.txt		0.10599978800063589
1318.txt		0.10599978800063589
7065.txt		0.10599978800063589
6850.txt		0.10599978800063589
2702.txt		0.10599978800063589
2738.txt		0.10599978800063589
4920.txt		0.10599978800063589
2069.txt		0.10599978800063589
454.txt		0.10599978800063589
453.txt		0.10599978800063589
775.txt		0.10599978800063589
6843.txt		0.10599978800063589
1773.txt		0.10599978800063589
2698.txt		0.10599978800063589
1273.txt		0.10599978800063589
2659.txt		0.10599978800063589
1018.txt		0.10599978800063589
726.txt		0.10599978800063589
7045.txt		0.10599978800063589
975.txt		0.10599978800063589
971.txt		0.10599978800063589
4905.txt		0.10599978800063589
1726.txt		0.10599978800063589
966.txt		0.10599978800063589
1721.txt		0.10599978800063589
716.txt		0.10599978800063589
6823.txt		0.10599978800063589
9116.txt		0.10599978800063589
3392.txt		0.10599978800063589
678.txt		0.10599978800063589
3388.txt		0.10599978800063589
1999.txt		0.10599978800063589
920.txt		0.10599978800063589
6069.txt		0.10599978800063589
309.txt		0.10599978800063589
1669.txt		0.10599978800063589
4449.txt		0.10599978800063589
6981.txt		0.10599978800063589
1163.txt		0.10599978800063589
3378.txt		0.10599978800063589
7482.txt		0.10599978800063589
2330.txt		0.10599978800063589
6057.txt		0.10599978800063589
7946.txt		0.10599978800063589
3337.txt		0.10599978800063589
552.txt		0.10599978800063589
7513.txt		0.10599978800063589
9233.txt		0.10599978800063589
690.txt		0.10599978800063589
1400.txt		0.10599978800063589
290.txt		0.10599978800063589
862.txt		0.10599978800063589
323.txt		0.10599978800063589
858.txt		0.10599978800063589
2822.txt		0.10599978800063589
4997.txt		0.10599978800063589
6706.txt		0.10599978800063589
7209.txt		0.10599978800063589
1352.txt		0.10599978800063589
6130.txt		0.10599978800063589
1603.txt		0.10599978800063589
4418.txt		0.10599978800063589
1889.txt		0.10599978800063589
6163.txt		0.10599978800063589
881.txt		0.10599978800063589
5276.txt		0.10599978800063589
484.txt		0.10599978800063589
8661.txt		0.10599978800063589
8698.txt		0.10599978800063589
1089.txt		0.10599978800063589
622.txt		0.10599978800063589
1050.txt		0.10599978800063589
2472.txt		0.10599978800063589
258.txt		0.10599978800063589
7116.txt		0.10599978800063589
7152.txt		0.10599978800063589
4116.txt		0.10599978800063589
2756.txt		0.10599978800063589
4114.txt		0.10599978800063589
3795.txt		0.10599978800063589
1548.txt		0.10599978800063589
505.txt		0.10599978800063589
8648.txt		0.10599978800063589
7822.txt		0.10599978800063589
1286.txt		0.10599978800063589
